"CustomerID";"Recency";"Frequency";"Monetary"
17213;41;20;5078.93
17214;61;7;984.12
17215;465;1;186.15
17216;555;1;65.05
17217;235;2;218.0
17218;5;18;4192.68
17219;32;2;259.13
17220;25;21;4481.75
17221;8;5;978.52
17222;66;6;1605.01
17223;311;3;873.53
17224;502;1;100.86
17225;582;1;131.15
17226;309;3;900.12
17227;19;12;2022.03
17228;16;13;3177.24
17229;97;2;318.76
17230;265;23;9695.91
17231;13;35;7091.07
17232;3;2;421.52
17233;36;3;560.86
17234;183;1;149.89
17235;26;8;1904.88
17236;13;12;1929.26
17237;12;4;1002.08
17238;3;32;7783.1
17239;313;6;1174.15
17240;597;1;130.6
17241;386;12;2744.14
17242;109;5;2889.28
17243;2;80;20709.21
17244;54;5;1826.04
17245;205;2;371.63
17246;547;2;38.92
17247;16;1;282.19
17248;121;2;546.16
17249;429;1;68.03
17250;4;2;384.52
17251;363;4;803.73
17252;117;2;353.86
17253;19;1;178.26
17254;5;3;470.73
17255;41;4;799.13
17256;108;5;498.93
17257;437;2;192.73
17258;397;2;417.3
17259;149;6;1889.34
17260;412;1;120.95
17261;510;1;230.44
17262;53;11;2757.62
17263;209;1;63.44
17264;425;1;279.59
17265;139;2;562.9
17266;3;5;517.73
17267;128;2;317.62
17268;108;11;1733.89
17269;386;1;537.46
17270;470;2;604.4
17271;737;1;210.39
17272;43;5;2144.53
17273;425;1;141.12
17274;36;2;577.38
17275;384;1;114.52
17276;400;2;451.34
17277;228;2;1065.35
17278;242;2;271.24
17279;58;1;187.83
17280;439;1;118.86
17281;375;6;797.85
17282;131;5;2339.66
17283;379;1;188.46
17284;61;11;2328.22
17285;629;2;428.34
17286;22;3;395.48
17287;27;23;4095.71
17288;10;11;2499.98
17289;32;11;2069.89
17290;4;8;1501.44
17291;309;1;550.8
17292;473;2;271.75
17293;9;17;3774.23
17294;670;2;467.79
17295;29;3;556.95
17296;731;1;338.13
17297;18;1;131.78
17298;102;6;952.52
17299;12;6;1016.08
17300;391;2;393.64
17301;22;2;330.43
17302;15;6;1119.93
17303;362;1;250.04
17304;535;1;111.5
17305;649;1;2135.46
17306;11;23;9751.77
17307;366;15;3225.67
17308;394;2;4511.76
17309;96;3;330.59
17310;388;2;1025.1
17311;79;7;3490.66
17312;139;3;644.3
17313;18;2;2288.13
17314;25;22;4514.7
17315;1;49;9558.55
17316;421;1;124.45
17317;47;5;2524.02
17318;726;1;164.28
17319;670;1;29.1
17320;101;6;2895.77
17321;9;6;1741.18
17322;377;7;900.64
17323;16;14;1553.51
17324;18;13;2148.87
17325;281;3;609.57
17326;409;2;321.95
17327;410;2;152.35
17328;674;1;104.7
17329;15;5;1004.43
17330;23;4;423.8
17331;124;1;175.2
17332;529;5;838.27
17333;86;1;494.25
17334;302;4;634.73
17335;384;2;508.0
17336;473;1;81.12
17337;152;7;1944.32
17338;18;20;12036.57
17339;95;4;303.36
17340;10;30;21411.64
17341;157;5;1889.83
17342;375;7;1155.84
17343;356;6;1259.94
17344;47;3;454.61
17345;16;12;1484.38
17346;4;27;5258.02
17347;87;1;228.96
17348;15;9;2476.41
17349;180;5;852.25
17350;9;8;1876.16
17351;37;12;1988.23
17352;697;1;36.25
17353;130;7;3155.55
17354;51;4;3143.46
17355;387;1;285.11
17356;312;5;946.47
17357;25;2;388.14
17358;304;5;866.05
17359;12;2;284.46
17360;18;7;1201.43
17361;50;5;880.64
17362;240;8;1010.54
17363;396;3;940.86
17364;1;31;11684.55
17365;13;16;8205.83
17366;393;3;1094.59
17367;239;1;168.4
17368;24;16;2213.24
17369;456;1;979.2
17370;73;4;446.18
17371;18;6;662.55
17372;41;31;4325.43
17373;41;7;1167.5
17374;219;4;711.21
17375;191;5;632.95
17376;71;4;453.64
17377;24;91;17851.41
17378;375;2;0.0
17379;12;1;404.66
17380;435;4;643.75
17381;9;39;39999.19
17382;66;8;902.28
17383;5;2;309.99
17384;20;3;507.55
17385;15;1;261.11
17386;8;7;2812.77
17387;20;2;784.11
17388;78;11;2691.57
17389;1;77;54587.03
17390;421;1;149.3
17391;164;2;508.8
17392;307;3;626.56
17393;411;2;381.15
17394;220;1;203.87
17395;509;1;97.5
17396;40;16;8529.6
17397;23;3;1233.18
17398;115;3;653.38
17399;541;1;-25111.09
17400;127;8;4677.05
17401;542;1;114.85
17402;5;26;5047.08
17403;37;2;400.57
17404;5;28;46006.82
17405;2;5;967.22
17406;331;18;4592.1
17407;412;1;552.9
17408;164;4;164.89
17409;185;10;7793.51
17410;17;5;1214.72
17411;13;9;1286.53
17412;3;19;4384.98
17413;405;2;560.14
17414;44;6;2249.52
17415;80;1;507.84
17416;30;25;17221.47
17417;549;1;164.18
17418;43;3;670.06
17419;12;20;6474.92
17420;51;8;1074.53
17421;387;3;1059.41
17422;17;20;3341.65
17423;46;5;1084.17
17424;429;1;-176.96
17425;20;2;759.17
17426;5;17;7606.37
17427;72;1;100.8
17428;1;51;31238.06
17429;121;7;1342.16
17430;33;4;735.17
17431;314;1;403.3
17432;19;9;1751.39
17433;89;2;569.96
17434;3;9;2333.42
17435;412;1;331.35
17436;2;7;521.31
17437;530;1;373.17
17438;248;6;1412.62
17439;656;1;325.74
17440;148;6;314.26
17441;733;1;293.35
17442;30;23;4500.7
17443;220;1;534.24
17444;148;3;2940.04
17445;631;1;-506.51
17446;177;2;120.9
17447;41;2;541.53
17448;145;54;10192.73
17449;3;14;4935.15
17450;9;61;233579.39
17451;2;10;1648.95
17452;604;1;-227.28
17453;18;2;486.72
17454;193;11;1532.64
17455;204;1;131.7
17456;366;2;1225.42
17457;127;18;5799.01
17458;16;2;529.58
17459;44;2;657.3
17460;79;21;2007.4
17461;23;3;757.46
17462;52;3;662.94
17463;17;9;2537.91
17464;159;4;879.74
17465;426;9;2533.64
17466;11;2;763.28
17467;396;1;102.6
17468;11;3;194.8
17469;17;22;4958.34
17470;45;11;2804.87
17471;475;1;321.65
17472;192;4;935.1
17473;402;3;592.15
17474;600;1;1047.0
17475;80;1;194.37
17476;394;4;446.51
17477;613;5;1079.0
17478;409;2;1272.8
17479;633;1;389.26
17480;74;3;896.72
17481;4;5;1249.34
17482;488;2;778.19
17483;66;4;591.73
17484;577;2;209.57
17485;739;1;-29.55
17486;262;1;396.87
17487;729;1;160.55
17488;642;1;336.5
17489;59;2;376.64
17490;1;13;2585.06
17491;2;18;5964.12
17492;249;3;1122.42
17493;386;1;100.91
17494;502;1;54.7
17495;8;4;759.07
17496;359;5;1385.89
17497;391;2;287.25
17498;76;1;272.22
17499;290;3;1296.84
17500;18;3;1138.0
17501;221;2;288.6
17502;10;4;689.1
17503;3;2;558.96
17504;207;19;9313.37
17505;162;5;2435.48
17506;71;2;294.29
17507;262;2;605.58
17508;281;9;4546.78
17509;58;11;6100.74
17510;25;2;514.56
17511;3;85;171885.98
17512;29;20;5432.27
17513;73;3;1158.8
17514;129;2;542.83
17515;32;9;1617.46
17516;16;6;957.55
17517;309;1;153.94
17518;426;2;329.42
17519;18;17;5102.8
17520;54;1;546.81
17521;25;6;1276.81
17522;2;5;1070.71
17523;12;4;652.74
17524;362;4;508.9
17525;360;3;1161.9
17526;2;16;3676.84
17527;54;6;888.86
17528;2;11;3540.1
17529;611;2;1240.25
17530;2;13;3140.56
17531;121;9;1191.22
17532;386;1;65.34
17533;435;1;34.8
17534;54;5;1668.83
17535;281;1;164.4
17536;178;3;364.83
17537;30;2;897.62
17538;26;1;98.42
17539;618;7;1047.07
17540;9;7;1582.1
17541;510;1;124.46
17542;270;3;341.7
17543;550;1;120.05
17544;391;3;960.69
17545;44;6;1448.54
17546;547;1;-648.05
17547;373;4;680.55
17548;218;6;345.0
17549;24;2;148.86
17550;198;10;2206.54
17551;360;1;306.84
17552;43;16;3039.2
17553;130;4;3757.6
17554;2;5;1952.45
17555;20;5;1057.74
17556;206;2;300.67
17557;15;4;575.46
17558;394;1;259.17
17559;513;1;167.62
17560;95;8;1895.8
17561;20;4;722.34
17562;15;8;1107.38
17563;579;5;309.28
17564;25;3;454.01
17565;587;1;131.83
17566;9;2;901.21
17567;8;11;5037.11
17568;634;1;382.79
17569;333;1;344.14
17570;382;2;0.0
17571;51;5;1703.75
17572;72;10;723.01
17573;30;4;362.9
17574;243;1;185.65
17575;668;1;171.7
17576;9;45;8885.66
17577;646;2;348.75
17578;191;10;1003.73
17579;5;5;744.58
17580;253;5;545.27
17581;1;53;18247.47
17582;237;6;1433.7
17583;561;1;135.95
17584;8;7;5294.42
17585;110;7;2093.3
17586;620;1;167.4
17587;629;1;181.66
17588;101;9;2901.65
17589;61;21;13904.82
17590;3;3;1479.22
17591;74;9;2765.72
17592;739;2;0.0
17593;4;15;8044.0
17594;86;4;2497.88
17595;13;2;388.79
17596;24;14;4907.32
17597;214;7;3425.29
17598;382;1;409.98
17599;465;3;44.55
17600;18;1;161.67
17601;240;2;421.48
17602;3;18;7337.43
17603;51;11;120.01
17604;218;6;945.93
17605;591;1;160.75
17606;738;1;87.3
17607;377;1;333.81
17608;34;4;498.53
17609;41;14;1758.99
17610;541;8;1427.84
17611;4;35;8205.38
17612;54;32;5156.14
17613;23;17;4509.37
17614;58;1;390.07
17615;131;7;725.7
17616;174;4;1060.8
17617;559;2;237.28
17618;6;13;4047.94
17619;313;1;218.52
17620;60;1;81.44
17621;22;8;3029.32
17622;597;3;1125.17
17623;33;7;2383.67
17624;15;4;1568.63
17625;19;8;6067.8
17626;603;1;254.0
17627;479;2;285.11
17628;82;1;75.75
17629;6;11;2425.52
17630;170;2;503.6
17631;2;7;998.49
17632;718;2;-12.7
17633;32;9;1974.89
17634;37;9;2361.97
17635;425;4;1256.83
17636;9;2;265.93
17637;32;2;547.06
17638;648;2;842.4
17639;277;6;615.17
17640;87;8;3107.59
17641;739;1;-6.95
17642;120;5;1824.49
17643;374;2;541.25
17644;2;28;5864.54
17645;729;1;-9.9
17646;220;16;4094.16
17647;66;3;331.66
17648;61;6;2208.42
17649;135;5;1542.44
17650;22;1;166.08
17651;12;22;5632.59
17652;26;18;4737.13
17653;30;5;1175.88
17654;278;1;117.55
17655;11;10;3585.28
17656;74;5;1674.69
17657;431;1;126.0
17658;11;3;485.88
17659;4;17;3784.13
17660;142;2;359.47
17661;642;1;-54.0
17662;662;2;412.92
17663;26;23;5081.04
17664;19;4;1166.23
17665;494;1;563.1
17666;4;5;2047.8
17667;67;12;3883.8
17668;2;2;347.75
17669;43;10;6142.35
17670;228;1;205.7
17671;16;7;2114.71
17672;44;9;5707.08
17673;2;15;4216.33
17674;75;2;851.7
17675;2;90;37605.84
17676;5;13;2722.52
17677;2;91;35866.63
17678;264;3;579.81
17679;53;11;3166.56
17680;24;4;462.5
17681;598;6;529.6
17682;11;12;4441.78
17683;386;3;819.01
17684;44;1;239.41
17685;17;14;5928.17
17686;8;9;8296.81
17687;421;1;432.68
17688;375;2;286.5
17689;389;2;317.08
17690;31;21;7438.6
17691;359;5;769.85
17692;128;14;2962.4
17693;137;3;187.02
17694;142;3;1695.97
17695;132;6;1720.54
17696;39;48;7380.89
17697;237;1;338.95
17698;261;1;154.95
17699;477;2;442.0
17700;17;17;6630.87
17701;253;1;417.95
17702;31;9;2911.79
17703;36;4;1094.84
17704;169;2;885.19
17705;4;12;2041.5
17706;5;43;19543.9
17707;186;9;605.05
17708;188;4;887.93
17709;170;5;671.01
17710;424;1;293.5
17711;11;2;385.1
17712;45;1;522.91
17713;383;4;1198.09
17714;321;9;1376.58
17715;201;2;489.6
17716;23;27;15671.32
17717;422;1;376.92
17718;233;3;386.98
17719;38;18;5367.8
17720;27;12;2715.06
17721;660;1;307.21
17722;97;7;4386.96
17723;128;7;3378.4
17724;58;4;995.65
17725;17;14;3371.13
17726;396;8;1089.56
17727;10;2;1042.55
17728;4;8;3861.13
17729;597;1;438.65
17730;4;23;7757.35
17731;80;7;1347.08
17732;373;10;2448.14
17733;39;2;692.19
17734;54;6;1442.32
17735;3;29;17162.58
17736;10;4;337.49
17737;10;2;168.24
17738;20;15;4145.36
17739;12;20;7718.14
17740;390;6;426.9
17741;407;2;101.1
17742;114;11;2098.48
17743;443;2;208.85
17744;4;8;2617.82
17745;478;2;600.34
17746;235;7;873.43
17747;101;2;64.65
17748;528;1;358.15
17749;179;3;1026.18
17750;6;9;1797.57
17751;422;1;157.86
17752;360;1;80.64
17753;465;5;388.06
17754;1;16;4509.39
17755;425;1;-72.23
17756;376;3;733.7
17757;2;60;9342.84
17758;20;12;5012.53
17759;18;5;1276.91
17760;22;7;911.68
17761;33;1;712.78
17762;457;1;129.75
17763;264;5;51.15
17764;51;5;1623.64
17765;159;4;530.8
17766;382;2;299.61
17767;16;2;413.05
17768;9;8;3504.56
17769;13;21;6994.66
17770;199;5;1143.27
17771;57;4;387.41
17772;11;3;384.77
17773;515;2;585.27
17774;97;13;2945.7
17775;255;1;56.4
17776;387;3;331.81
17777;25;3;665.86
17778;662;1;197.7
17779;22;5;642.17
17780;668;3;352.91
17781;160;2;188.02
17782;383;2;679.02
17783;73;3;379.91
17784;551;1;112.86
17785;54;3;403.38
17786;86;2;278.74
17787;153;4;2601.47
17788;74;2;1117.9
17789;282;2;397.15
17790;27;20;2783.61
17791;30;1;106.1
17792;468;2;370.05
17793;26;1;323.04
17794;687;2;147.3
17795;180;2;350.39
17796;41;7;1361.99
17797;23;8;1985.87
17798;582;1;183.09
17799;23;23;6216.74
17800;38;9;1199.01
17801;452;4;795.78
17802;83;16;4915.84
17803;393;1;184.66
17804;377;4;380.13
17805;74;2;927.03
17806;12;1;546.04
17807;396;3;437.87
17808;549;4;262.64
17809;17;24;10498.85
17810;669;3;344.86
17811;5;60;9448.53
17812;13;7;1165.89
17813;15;7;1714.6
17814;376;2;1617.32
17815;394;1;591.96
17816;37;6;112.32
17817;5;7;801.15
17818;738;1;130.18
17819;72;13;6568.72
17820;192;3;159.51
17821;407;1;334.62
17822;421;5;2188.5
17823;422;2;494.25
17824;52;1;298.4
17825;599;4;731.96
17826;375;1;134.59
17827;6;7;2381.3
17828;9;9;1599.97
17829;299;6;4680.42
17830;2;3;398.7
17831;34;1;35.4
17832;50;1;155.37
17833;724;1;342.36
17834;415;2;730.47
17835;3;3;350.64
17836;48;1;110.21
17837;43;10;1560.53
17838;27;15;6239.55
17839;43;1;338.8
17840;444;1;185.72
17841;2;289;69516.19
17842;603;1;430.69
17843;304;2;326.23
17844;107;1;51.56
17845;556;4;598.19
17846;86;1;2033.1
17847;516;2;129.69
17848;82;31;3638.15
17849;219;8;1063.76
17850;303;159;55703.13
17851;423;6;1563.34
17852;12;5;663.21
17853;408;3;1608.19
17854;186;6;1071.45
17855;373;1;417.94
17856;2;6;1393.79
17857;4;26;28566.54
17858;6;32;12723.3
17859;305;1;148.21
17860;369;4;1015.54
17861;4;22;5064.59
17862;324;4;1279.09
17863;60;12;5745.2
17864;13;5;924.32
17865;31;62;25649.05
17866;143;4;1131.0
17867;31;20;895.78
17868;387;1;234.65
17869;108;7;1036.16
17870;3;14;3103.2
17871;205;5;1118.99
17872;382;1;235.87
17873;81;20;6229.56
17874;186;7;658.26
17875;689;1;167.1
17876;400;3;3424.02
17877;171;1;237.61
17878;44;3;1412.33
17879;174;1;178.52
17880;365;3;824.92
17881;305;1;133.35
17882;380;2;313.46
17883;4;8;979.95
17884;4;23;3028.89
17885;13;1;190.19
17886;32;7;1598.43
17887;130;1;111.35
17888;19;31;1318.9
17889;213;7;774.87
17890;323;2;602.09
17891;163;1;203.86
17892;57;3;244.1
17893;226;1;112.25
17894;72;20;2397.66
17895;45;1;98.0
17896;24;1;256.32
17897;173;10;2534.0
17898;86;4;299.18
17899;160;1;155.8
17900;165;4;15.0
17901;30;3;260.08
17902;547;1;216.4
17903;395;1;381.09
17904;22;2;178.92
17905;72;14;2374.22
17906;248;1;72.9
17907;641;1;291.76
17908;374;7;1357.89
17909;738;1;132.55
17910;727;1;261.7
17911;10;1;366.23
17912;311;7;360.1
17913;59;14;3479.64
17914;4;1;336.43
17915;552;1;242.13
17916;629;2;43.87
17917;46;3;341.28
17918;501;3;396.39
17919;89;2;1840.32
17920;5;56;24509.91
17921;65;12;2383.35
17922;544;1;170.4
17923;283;3;497.0
17924;2;14;3445.28
17925;373;1;488.16
17926;134;5;1035.49
17927;722;1;294.0
17928;46;3;341.24
17929;12;13;3073.6
17930;36;15;4242.92
17931;135;18;3305.96
17932;30;3;1331.57
17933;633;1;114.69
17934;52;3;1049.15
17935;139;8;655.54
17936;6;1;389.84
17937;9;7;4301.22
17938;421;1;144.29
17939;160;1;99.14
17940;50;22;26960.02
17941;131;4;1433.28
17942;8;1;77.5
17943;680;1;-165.03
17944;424;1;75.41
17945;697;3;360.35
17946;234;2;149.58
17947;38;1;176.68
17948;148;1;358.56
17949;2;138;98895.59
17950;73;8;1412.65
17951;40;5;1618.38
17952;379;4;819.61
17953;541;1;160.82
17954;6;26;3831.56
17955;199;6;949.9
17956;250;1;12.75
17957;67;1;111.68
17958;117;2;973.88
17959;593;1;140.75
17960;172;3;135.08
17961;22;102;2979.09
17962;143;5;673.02
17963;472;4;651.51
17964;32;2;733.46
17965;38;33;7117.78
17966;38;10;1974.42
17967;372;2;357.29
17968;374;4;888.04
17969;167;27;2251.19
17970;212;1;582.59
17971;549;1;161.94
17972;242;1;136.04
17973;52;1;337.04
17974;25;6;1858.06
17975;16;26;6927.68
17976;373;1;706.38
17977;30;3;1507.73
17978;366;4;1461.76
17979;36;5;737.81
17980;166;4;1033.42
17981;411;1;239.12
17982;681;1;138.18
17983;396;1;171.71
17984;146;5;1191.27
17985;23;1;634.95
17986;57;1;20.8
17987;186;6;928.12
17988;12;15;479.59
17989;380;1;228.83
17990;237;7;1522.57
17991;226;3;320.55
17992;390;1;254.13
17993;618;1;235.19
17994;122;14;2262.87
17995;282;3;495.48
17996;380;3;482.33
17997;75;12;1511.3
17998;381;4;601.74
17999;38;3;730.9
18000;565;1;124.25
18001;13;6;953.84
18002;376;4;249.92
18003;377;1;358.61
18004;363;1;169.47
18005;4;2;249.72
18006;24;4;997.86
18007;393;1;220.32
18008;71;23;19787.13
18009;236;14;2077.08
18010;257;1;174.8
18011;374;2;527.03
18012;724;1;115.3
18013;156;2;187.29
18014;29;1;166.42
18015;5;1;120.03
18016;33;7;1960.46
18017;82;4;688.0
18018;109;5;156.69
18019;52;1;38.45
18020;544;2;129.28
18021;510;2;227.06
18022;36;5;1651.79
18023;541;1;-3248.86
18024;153;3;236.78
18025;380;6;1177.72
18026;501;2;2074.07
18027;99;1;115.31
18028;584;1;192.05
18029;643;1;433.77
18030;5;3;220.7
18031;379;1;462.1
18032;335;1;73.5
18033;66;1;97.97
18034;22;3;793.7
18035;36;5;1276.74
18036;33;11;1563.64
18037;155;15;167.42
18038;557;1;149.41
18039;375;4;579.17
18040;20;2;357.2
18041;12;40;8669.65
18042;54;2;281.15
18043;25;3;875.97
18044;5;19;3502.66
18045;46;1;189.4
18046;650;1;189.63
18047;382;2;342.69
18048;204;3;401.73
18049;438;2;556.52
18050;360;2;412.06
18051;635;8;2275.98
18052;565;1;10877.18
18053;67;6;527.77
18054;393;1;176.5
18055;8;15;11163.52
18056;289;3;539.75
18057;394;3;1203.56
18058;10;3;774.06
18059;10;4;296.71
18060;409;2;1185.46
18061;22;29;6480.47
18062;174;9;1523.37
18063;391;2;186.6
18064;134;15;4441.18
18065;6;32;5836.88
18066;76;3;1440.4
18067;41;1;396.33
18068;290;1;101.7
18069;27;13;4525.71
18070;670;2;307.75
18071;258;6;1428.63
18072;156;2;0.0
18073;115;13;3864.44
18074;374;2;1509.04
18075;24;31;5579.91
18076;381;1;151.49
18077;9;18;4338.56
18078;218;4;844.6
18079;46;5;4242.75
18080;19;2;1231.5
18081;37;3;343.45
18082;26;1;703.37
18083;398;1;470.73
18084;17;5;193.73
18085;331;4;1645.75
18086;275;1;101.34
18087;99;21;14411.62
18088;62;1;167.67
18089;447;1;428.45
18090;422;1;349.4
18091;594;1;360.85
18092;3;20;16173.19
18093;94;9;4429.61
18094;82;15;6322.62
18095;313;5;2303.09
18096;12;6;1805.28
18097;8;14;4652.17
18098;397;1;550.84
18099;128;1;168.31
18100;551;1;451.56
18101;12;5;629.16
18102;1;153;598215.22
18103;550;1;105.8
18104;38;1;754.64
18105;38;1;113.48
18106;330;6;1461.46
18107;443;1;167.13
18108;249;4;842.46
18109;2;45;9754.66
18110;20;3;405.18
18111;584;2;398.9
18112;13;4;775.96
18113;369;1;152.64
18114;291;1;220.1
18115;698;1;9.7
18116;68;13;2154.3
18117;26;1;320.72
18118;11;35;6670.07
18119;368;1;362.24
18120;215;1;111.15
18121;150;2;673.1
18122;9;6;1826.21
18123;25;3;684.59
18124;473;1;111.53
18125;30;5;1141.34
18126;61;1;206.83
18127;20;4;561.53
18128;538;1;420.04
18129;244;1;112.55
18130;9;4;1045.74
18131;632;1;222.96
18132;505;1;226.9
18133;212;2;715.5
18134;599;2;445.0
18135;30;13;1229.22
18136;64;9;1531.71
18137;552;2;145.99
18138;296;1;152.65
18139;18;8;8393.22
18140;474;1;536.41
18141;361;4;838.57
18142;152;4;1014.9
18143;117;2;1000.16
18144;8;19;5058.0
18145;13;12;5600.09
18146;141;2;160.35
18147;46;2;179.34
18148;647;1;114.1
18149;51;7;1624.71
18150;33;3;566.58
18151;135;7;1853.94
18152;647;1;426.69
18153;660;1;246.22
18154;4;5;932.6
18155;76;4;347.82
18156;13;2;941.17
18157;572;1;215.35
18158;10;3;451.75
18159;302;1;530.15
18160;58;3;1003.88
18161;11;7;1797.2
18162;733;1;379.16
18163;561;2;639.34
18164;32;2;394.7
18165;178;1;302.46
18166;624;1;175.5
18167;4;6;1355.51
18168;177;22;3670.12
18169;61;1;202.65
18170;34;9;2878.0
18171;59;11;2414.51
18172;15;63;17301.83
18173;87;5;2696.36
18174;8;2;162.5
18175;676;1;176.1
18176;354;2;448.65
18177;32;10;2189.62
18178;114;15;6054.49
18179;10;8;2547.55
18180;5;6;1843.75
18181;25;7;1184.21
18182;464;1;291.13
18183;219;6;600.52
18184;16;1;49.8
18185;250;1;304.25
18186;723;1;329.58
18187;624;3;682.19
18188;16;8;3263.19
18189;78;5;1396.58
18190;193;6;735.67
18191;262;2;529.4
18192;72;1;957.97
18193;151;5;1155.7
18194;65;7;4084.2
18195;388;1;101.16
18196;96;4;1464.31
18197;514;2;221.4
18198;5;21;5083.06
18199;676;2;342.2
18200;107;1;163.8
18201;723;1;447.53
18202;200;3;1396.99
18203;158;4;504.42
18204;72;4;1979.3
18205;37;2;517.36
18206;554;1;314.66
18207;494;3;505.12
18208;566;1;360.08
18209;29;1;139.1
18210;2;7;2768.83
18211;26;5;600.07
18212;327;2;546.72
18213;237;1;232.48
18214;531;5;1480.99
18215;90;6;2238.99
18216;32;1;481.75
18217;30;6;902.8
18218;207;6;1106.3
18219;3;19;3507.39
18220;220;11;1771.7
18221;23;8;1370.34
18222;93;1;443.0
18223;2;52;13497.58
18224;264;1;158.95
18225;4;34;12650.91
18226;39;38;11748.58
18227;218;3;93.75
18228;51;3;769.2
18229;12;28;10803.71
18230;10;12;4190.71
18231;193;30;6848.17
18232;82;5;582.47
18233;326;1;440.0
18234;552;1;179.6
18235;72;3;1796.48
18236;30;12;1795.35
18237;3;5;987.1
18238;516;1;270.92
18239;219;6;2150.36
18240;47;1;422.58
18241;10;23;2954.09
18242;73;8;3605.21
18243;415;1;515.78
18244;431;2;568.64
18245;8;23;6236.23
18246;24;3;758.82
18247;410;6;721.43
18248;114;4;783.02
18249;18;1;95.34
18250;302;2;342.92
18251;88;9;26278.86
18252;51;8;1465.59
18253;643;1;317.88
18254;582;1;267.9
18255;90;2;303.15
18256;355;2;60.6
18257;40;18;4496.8
18258;465;8;2040.97
18259;25;7;4318.2
18260;173;32;9751.95
18261;44;2;324.24
18262;141;3;577.54
18263;24;4;1211.08
18264;499;1;603.25
18265;73;2;801.51
18266;435;1;251.1
18267;660;2;252.87
18268;135;8;1451.22
18269;359;2;307.5
18270;39;4;400.35
18271;610;2;680.85
18272;3;11;4347.33
18273;3;4;357.0
18274;18;2;0.0
18275;579;2;741.85
18276;22;10;1620.67
18277;59;8;1111.38
18278;74;2;414.2
18279;520;1;231.34
18280;278;3;472.45
18281;181;2;201.14
18282;8;3;176.6
18283;4;22;2736.65
18284;430;2;436.68
18285;661;1;427.0
18286;477;3;1188.43
18287;43;8;4177.89
